origin_id,destination_id,distance [m]
54,0,150522.3425
54,17,110294.1357
54,18,105538.9721
54,20,97822.78213
54,21,90691.22399
54,23,88007.92564
54,24,76390.39243
54,25,71995.72457
54,29,65924.03913
54,30,64760.07286
54,31,61589.71903
54,32,63220.80346
54,33,59371.06699
54,35,59280.96583
54,36,54871.25283
54,38,53105.59127
54,39,52191.94491
54,40,50815.89943
54,41,47755.009
54,48,10559.54996
54,52,7997.861341
54,53,7566.584877
54,54,
54,57,6988.335542
54,58,9020.569788
54,60,19413.76204
54,61,25518.26414
54,62,27152.29925
54,63,27781.78473
54,64,33287.26209
54,66,34815.92875
54,67,37318.78993
54,68,43202.68953
54,69,46643.87209
54,77,83950.6907
54,82,111419.4897
54,83,113662.3438
54,84,112775.7602
54,85,114923.7925
54,86,114335.3888
54,87,117937.3586
54,88,121260.7619
54,89,124868.4602
54,90,135125.2358
57,0,144710.1074
57,17,104481.9007
57,18,99726.73704
57,20,92010.54706
57,21,84878.98892
57,23,82195.69057
57,24,70578.15736
57,25,66183.4895
57,29,60111.80406
57,30,58947.83779
57,31,55777.48395
57,32,57408.56839
57,33,53558.83192
57,35,53468.73075
57,36,49059.01776
57,38,47293.3562
57,39,46379.70984
57,40,45003.66436
57,41,41942.77393
57,48,4747.314891
57,52,13938.64855
57,53,13507.37209
57,54,6988.335542
57,57,
57,58,3208.334717
57,60,13601.52697
57,61,19706.02907
57,62,21340.06418
57,63,21969.54966
57,64,27475.02702
57,66,29003.69368
57,67,31506.55486
57,68,37390.45446
57,69,40831.63702
57,77,78138.45563
57,82,105607.2547
57,83,107850.1088
57,84,106963.5251
57,85,109111.5575
57,86,108523.1537
57,87,112125.1235
57,88,115448.5268
57,89,119056.2251
57,90,129313.0007
58,0,142823.8928
58,17,102595.686
58,18,97840.52236
58,20,90124.33238
58,21,82992.77425
58,23,80309.47589
58,24,68691.94269
58,25,64297.27482
58,29,58225.58938
58,30,57061.62311
58,31,53891.26928
58,32,55522.35372
58,33,51672.61724
58,35,51582.51608
58,36,47172.80308
58,38,45407.14152
58,39,44493.49516
58,40,43117.44968
58,41,40056.55926
58,48,2861.100215
58,52,15970.8828
58,53,15539.60634
58,54,9020.569788
58,57,3208.334717
58,58,
58,60,11715.3123
58,61,17819.81439
58,62,19453.8495
58,63,20083.33498
58,64,25588.81234
58,66,27117.47901
58,67,29620.34019
58,68,35504.23979
58,69,38945.42234
58,77,76252.24096
58,82,103721.04
58,83,105963.8941
58,84,105077.3104
58,85,107225.3428
58,86,106636.9391
58,87,110238.9088
58,88,113562.3122
58,89,117170.0104
58,90,127426.786
60,0,131536.7094
60,17,91308.5026
60,18,86553.33898
60,20,78837.149
60,21,71705.59086
60,23,69022.2925
60,24,57404.7593
60,25,53010.09143
60,29,46938.40599
60,30,45774.43973
60,31,42604.08589
60,32,44235.17033
60,33,40385.43386
60,35,40295.33269
60,36,35885.61969
60,38,34119.95813
60,39,33206.31178
60,40,31830.26629
60,41,28769.37587
60,48,10842.16805
60,52,26364.07506
60,53,25932.79859
60,54,19413.76204
60,57,13601.52697
60,58,11715.3123
60,60,
60,61,6532.631007
60,62,8166.666112
60,63,8796.151596
60,64,14301.62896
60,66,15830.29562
60,67,18333.1568
60,68,24217.0564
60,69,27658.23895
60,77,64965.05757
60,82,92433.8566
60,83,94676.7107
60,84,93790.12705
60,85,95938.15941
60,86,95349.75569
60,87,98951.72542
60,88,102275.1288
60,89,105882.8271
60,90,116139.6027
61,0,127066.3779
61,17,86838.17115
61,18,82083.00753
61,20,74366.81755
61,21,67235.25941
61,23,64551.96105
61,24,52934.42785
61,25,48539.75998
61,29,42468.07454
61,30,41304.10828
61,31,38133.75444
61,32,39764.83888
61,33,35915.10241
61,35,35825.00124
61,36,31415.28824
61,38,29649.62668
61,39,28735.98033
61,40,27359.93484
61,41,24299.04442
61,48,16946.67015
61,52,32468.57715
61,53,32037.30069
61,54,25518.26414
61,57,19706.02907
61,58,17819.81439
61,60,6532.631007
61,61,
61,62,1634.035105
61,63,4325.820145
61,64,9831.297507
61,66,11359.96417
61,67,13862.82535
61,68,19746.72495
61,69,23187.9075
61,77,60494.72612
61,82,87963.52515
61,83,90206.37925
61,84,89319.7956
61,85,91467.82796
61,86,90879.42424
61,87,94481.39397
61,88,97804.79732
61,89,101412.4956
61,90,111669.2712
62,0,128700.413
62,17,88472.20625
62,18,83717.04263
62,20,76000.85265
62,21,68869.29451
62,23,66185.99616
62,24,54568.46295
62,25,50173.79509
62,29,44102.10965
62,30,42938.14338
62,31,39767.78955
62,32,41398.87398
62,33,37549.13751
62,35,37459.03635
62,36,33049.32335
62,38,31283.66179
62,39,30370.01543
62,40,28993.96995
62,41,25933.07952
62,48,18580.70526
62,52,34102.61226
62,53,33671.33579
62,54,27152.29925
62,57,21340.06418
62,58,19453.8495
62,60,8166.666112
62,61,1634.035105
62,62,
62,63,5959.855251
62,64,11465.33261
62,66,12993.99927
62,67,15496.86045
62,68,21380.76005
62,69,24821.94261
62,77,62128.76123
62,82,89597.56026
62,83,91840.41435
62,84,90953.83071
62,85,93101.86307
62,86,92513.45934
62,87,96115.42907
62,88,99438.83242
62,89,103046.5307
62,90,113303.3063
63,0,123952.3925
63,17,83724.18577
63,18,78969.02215
63,20,71252.83217
63,21,64121.27403
63,23,61437.97567
63,24,49820.44247
63,25,45425.7746
63,29,39354.08917
63,30,38190.1229
63,31,35019.76906
63,32,36650.8535
63,33,32801.11703
63,35,32711.01586
63,36,28301.30287
63,38,26535.6413
63,39,25621.99495
63,40,24245.94947
63,41,21185.05904
63,48,19210.19074
63,52,34732.09774
63,53,34300.82128
63,54,27781.78473
63,57,21969.54966
63,58,20083.33498
63,60,8796.151596
63,61,4325.820145
63,62,5959.855251
63,63,
63,64,6717.312129
63,66,8245.978791
63,67,10748.83997
63,68,16632.73957
63,69,20073.92212
63,77,57380.74074
63,82,84849.53977
63,83,87092.39387
63,84,86205.81022
63,85,88353.84258
63,86,87765.43886
63,87,91367.40859
63,88,94690.81194
63,89,98298.51023
63,90,108555.2858
64,0,119133.5787
64,17,78905.37188
64,18,74150.20826
64,20,66434.01828
64,21,59302.46014
64,23,56619.16179
64,24,45001.62859
64,25,40606.96072
64,29,34535.27528
64,30,33371.30901
64,31,30200.95518
64,32,31832.03962
64,33,27982.30314
64,35,27892.20198
64,36,23482.48898
64,38,21716.82742
64,39,20803.18106
64,40,19427.13558
64,41,16366.24516
64,48,24715.6681
64,52,40237.5751
64,53,39806.29864
64,54,33287.26209
64,57,27475.02702
64,58,25588.81234
64,60,14301.62896
64,61,9831.297507
64,62,11465.33261
64,63,6717.312129
64,64,
64,66,1875.984857
64,67,5930.026084
64,68,11813.92569
64,69,15255.10824
64,77,52561.92686
64,82,80030.72589
64,83,82273.57998
64,84,81386.99634
64,85,83535.0287
64,86,82946.62497
64,87,86548.59471
64,88,89871.99805
64,89,93479.69634
64,90,103736.4719
66,0,120662.2453
66,17,80434.03855
66,18,75678.87493
66,20,67962.68494
66,21,60831.12681
66,23,58147.82845
66,24,46530.29525
66,25,42135.62738
66,29,36063.94194
66,30,34899.97567
66,31,31729.62184
66,32,33360.70628
66,33,29510.9698
66,35,29420.86864
66,36,25011.15564
66,38,23245.49408
66,39,22331.84773
66,40,20955.80224
66,41,17894.91182
66,48,26244.33476
66,52,41766.24176
66,53,41334.9653
66,54,34815.92875
66,57,29003.69368
66,58,27117.47901
66,60,15830.29562
66,61,11359.96417
66,62,12993.99927
66,63,8245.978791
66,64,1875.984857
66,66,
66,67,7458.692746
66,68,13342.59235
66,69,16783.7749
66,77,54090.59352
66,82,81559.39255
66,83,83802.24665
66,84,82915.663
66,85,85063.69536
66,86,84475.29163
66,87,88077.26137
66,88,91400.66472
66,89,95008.363
66,90,105265.1386
67,0,115369.6615
67,17,75141.45468
67,18,70386.29106
67,20,62670.10108
67,21,55538.54294
67,23,52855.24459
67,24,41237.71139
67,25,36843.04352
67,29,30771.35808
67,30,29607.39181
67,31,26437.03798
67,32,28068.12242
67,33,24218.38594
67,35,24128.28478
67,36,19718.57178
67,38,17952.91022
67,39,17039.26386
67,40,15663.21838
67,41,12602.32796
67,48,28747.19594
67,52,44269.10294
67,53,43837.82648
67,54,37318.78993
67,57,31506.55486
67,58,29620.34019
67,60,18333.1568
67,61,13862.82535
67,62,15496.86045
67,63,10748.83997
67,64,5930.026084
67,66,7458.692746
67,67,
67,68,8050.008486
67,69,11491.19104
67,77,48798.00966
67,82,76266.80869
67,83,78509.66278
67,84,77623.07914
67,85,79771.1115
67,86,79182.70777
67,87,82784.67751
67,88,86108.08085
67,89,89715.77914
67,90,99972.55474
68,0,107991.1084
68,17,67762.90162
68,18,63007.738
68,20,55291.54802
68,21,48159.98988
68,23,45476.69152
68,24,33859.15832
68,25,29464.49045
68,29,23392.80502
68,30,22228.83875
68,31,19058.48491
68,32,20689.56935
68,33,16839.83288
68,35,16749.73171
68,36,12340.01871
68,38,10574.35715
68,39,9660.710798
68,40,8284.665315
68,41,5223.77489
68,48,34631.09555
68,52,50153.00255
68,53,49721.72608
68,54,43202.68953
68,57,37390.45446
68,58,35504.23979
68,60,24217.0564
68,61,19746.72495
68,62,21380.76005
68,63,16632.73957
68,64,11813.92569
68,66,13342.59235
68,67,8050.008486
68,68,
68,69,4112.637973
68,77,41419.45659
68,82,68888.25562
68,83,71131.10972
68,84,70244.52607
68,85,72392.55843
68,86,71804.15471
68,87,75406.12444
68,88,78729.52779
68,89,82337.22608
68,90,92594.00168
69,0,108536.5834
69,17,68308.37658
69,18,63553.21296
69,20,55837.02298
69,21,48705.46484
69,23,46022.16649
69,24,34404.63328
69,25,30009.96542
69,29,23938.27998
69,30,22774.31371
69,31,19603.95988
69,32,21235.04431
69,33,17385.30784
69,35,17295.20668
69,36,12885.49368
69,38,11119.83212
69,39,10206.18576
69,40,8830.14028
69,41,5769.249855
69,48,38072.2781
69,52,53594.1851
69,53,53162.90864
69,54,46643.87209
69,57,40831.63702
69,58,38945.42234
69,60,27658.23895
69,61,23187.9075
69,62,24821.94261
69,63,20073.92212
69,64,15255.10824
69,66,16783.7749
69,67,11491.19104
69,68,4112.637973
69,69,
69,77,41964.93156
69,82,69433.73059
69,83,71676.58468
69,84,70790.00104
69,85,72938.0334
69,86,72349.62967
69,87,75951.5994
69,88,79275.00275
69,89,82882.70104
69,90,93139.47664
77,0,66832.38929
77,17,26604.18252
77,18,21849.0189
77,20,14132.82892
77,21,7001.270777
77,23,4317.972421
77,24,7988.384063
77,25,12957.51018
77,29,18968.15599
77,30,21366.8662
77,31,24484.51792
77,32,26115.60236
77,33,24828.41558
77,35,28951.72026
77,36,33616.26909
77,38,31850.60752
77,39,32315.52112
77,40,34877.50678
77,41,37527.31185
77,48,75379.09672
77,52,90901.00372
77,53,90469.72725
77,54,83950.6907
77,57,78138.45563
77,58,76252.24096
77,60,64965.05757
77,61,60494.72612
77,62,62128.76123
77,63,57380.74074
77,64,52561.92686
77,66,54090.59352
77,67,48798.00966
77,68,41419.45659
77,69,41964.93156
77,77,
77,82,27729.53652
77,83,29972.39062
77,84,29085.80697
77,85,31233.83933
77,86,30645.4356
77,87,34247.40534
77,88,37570.80869
77,89,41178.50698
77,90,51435.28258
82,0,40945.6327
82,17,4695.231737
82,18,8150.138915
82,20,18069.03217
82,21,23157.72068
82,23,26338.89888
82,24,35457.1831
82,25,40426.30921
82,29,46436.95503
82,30,48835.66524
82,31,51953.31695
82,32,53584.40139
82,33,52297.21461
82,35,56420.51929
82,36,61085.06812
82,38,59319.40656
82,39,59784.32015
82,40,62346.30581
82,41,64996.11089
82,48,102847.8957
82,52,118369.8027
82,53,117938.5263
82,54,111419.4897
82,57,105607.2547
82,58,103721.04
82,60,92433.8566
82,61,87963.52515
82,62,89597.56026
82,63,84849.53977
82,64,80030.72589
82,66,81559.39255
82,67,76266.80869
82,68,68888.25562
82,69,69433.73059
82,77,27729.53652
82,82,
82,83,2242.854095
82,84,1356.270448
82,85,5347.082741
82,86,4758.679015
82,87,8360.648749
82,88,11684.0521
82,89,15291.75039
82,90,25548.52599
83,0,43188.48679
83,17,6938.085832
83,18,10392.99301
83,20,20311.88626
83,21,25400.57477
83,23,28581.75298
83,24,37700.03719
83,25,42669.16331
83,29,48679.80912
83,30,51078.51933
83,31,54196.17105
83,32,55827.25549
83,33,54540.0687
83,35,58663.37338
83,36,63327.92222
83,38,61562.26065
83,39,62027.17425
83,40,64589.15991
83,41,67238.96498
83,48,105090.7498
83,52,120612.6568
83,53,120181.3804
83,54,113662.3438
83,57,107850.1088
83,58,105963.8941
83,60,94676.7107
83,61,90206.37925
83,62,91840.41435
83,63,87092.39387
83,64,82273.57998
83,66,83802.24665
83,67,78509.66278
83,68,71131.10972
83,69,71676.58468
83,77,29972.39062
83,82,2242.854095
83,83,
83,84,989.5244837
83,85,7589.936836
83,86,7001.533111
83,87,10603.50284
83,88,13926.90619
83,89,17534.60448
83,90,27791.38008
84,0,42301.90315
84,17,6051.502185
84,18,9506.409363
84,20,19425.30262
84,21,24513.99113
84,23,27695.16933
84,24,36813.45354
84,25,41782.57966
84,29,47793.22547
84,30,50191.93568
84,31,53309.5874
84,32,54940.67184
84,33,53653.48506
84,35,57776.78974
84,36,62441.33857
84,38,60675.67701
84,39,61140.5906
84,40,63702.57626
84,41,66352.38133
84,48,104204.1662
84,52,119726.0732
84,53,119294.7967
84,54,112775.7602
84,57,106963.5251
84,58,105077.3104
84,60,93790.12705
84,61,89319.7956
84,62,90953.83071
84,63,86205.81022
84,64,81386.99634
84,66,82915.663
84,67,77623.07914
84,68,70244.52607
84,69,70790.00104
84,77,29085.80697
84,82,1356.270448
84,83,989.5244837
84,84,
84,85,6703.353189
84,86,6114.949463
84,87,9716.919197
84,88,13040.32255
84,89,16648.02083
84,90,26904.79643
85,0,36221.35166
85,17,8199.534545
85,18,11654.44172
85,20,21573.33498
85,21,26662.02349
85,23,29843.20169
85,24,38961.4859
85,25,43930.61202
85,29,49941.25783
85,30,52339.96804
85,31,55457.61976
85,32,57088.7042
85,33,55801.51742
85,35,59924.8221
85,36,64589.37093
85,38,62823.70937
85,39,63288.62296
85,40,65850.60862
85,41,68500.41369
85,48,106352.1986
85,52,121874.1056
85,53,121442.8291
85,54,114923.7925
85,57,109111.5575
85,58,107225.3428
85,60,95938.15941
85,61,91467.82796
85,62,93101.86307
85,63,88353.84258
85,64,83535.0287
85,66,85063.69536
85,67,79771.1115
85,68,72392.55843
85,69,72938.0334
85,77,31233.83933
85,82,5347.082741
85,83,7589.936836
85,84,6703.353189
85,85,
85,86,1569.029191
85,87,3636.367715
85,88,6959.771064
85,89,10567.46935
85,90,20824.24495
86,0,37167.57915
86,17,7611.13082
86,18,11066.038
86,20,20984.93125
86,21,26073.61976
86,23,29254.79797
86,24,38373.08218
86,25,43342.2083
86,29,49352.85411
86,30,51751.56432
86,31,54869.21604
86,32,56500.30048
86,33,55213.11369
86,35,59336.41837
86,36,64000.9672
86,38,62235.30564
86,39,62700.21923
86,40,65262.20489
86,41,67912.00997
86,48,105763.7948
86,52,121285.7018
86,53,120854.4254
86,54,114335.3888
86,57,108523.1537
86,58,106636.9391
86,60,95349.75569
86,61,90879.42424
86,62,92513.45934
86,63,87765.43886
86,64,82946.62497
86,66,84475.29163
86,67,79182.70777
86,68,71804.15471
86,69,72349.62967
86,77,30645.4356
86,82,4758.679015
86,83,7001.533111
86,84,6114.949463
86,85,1569.029191
86,86,
86,87,4582.595198
86,88,7905.998547
86,89,11513.69684
86,90,21770.47244
87,0,34741.16474
87,17,11213.10055
87,18,14668.00773
87,20,24586.90098
87,21,29675.5895
87,23,32856.7677
87,24,41975.05191
87,25,46944.17803
87,29,52954.82384
87,30,55353.53405
87,31,58471.18577
87,32,60102.27021
87,33,58815.08342
87,35,62938.3881
87,36,67602.93694
87,38,65837.27537
87,39,66302.18897
87,40,68864.17463
87,41,71513.9797
87,48,109365.7646
87,52,124887.6716
87,53,124456.3951
87,54,117937.3586
87,57,112125.1235
87,58,110238.9088
87,60,98951.72542
87,61,94481.39397
87,62,96115.42907
87,63,91367.40859
87,64,86548.59471
87,66,88077.26137
87,67,82784.67751
87,68,75406.12444
87,69,75951.5994
87,77,34247.40534
87,82,8360.648749
87,83,10603.50284
87,84,9716.919197
87,85,3636.367715
87,86,4582.595198
87,87,
87,88,5479.584144
87,89,9087.282433
87,90,19344.05803
88,0,29952.03933
88,17,14536.5039
88,18,17991.41108
88,20,27910.30433
88,21,32998.99284
88,23,36180.17105
88,24,45298.45526
88,25,50267.58138
88,29,56278.22719
88,30,58676.9374
88,31,61794.58912
88,32,63425.67356
88,33,62138.48677
88,35,66261.79145
88,36,70926.34029
88,38,69160.67872
88,39,69625.59232
88,40,72187.57798
88,41,74837.38305
88,48,112689.1679
88,52,128211.0749
88,53,127779.7985
88,54,121260.7619
88,57,115448.5268
88,58,113562.3122
88,60,102275.1288
88,61,97804.79732
88,62,99438.83242
88,63,94690.81194
88,64,89871.99805
88,66,91400.66472
88,67,86108.08085
88,68,78729.52779
88,69,79275.00275
88,77,37570.80869
88,82,11684.0521
88,83,13926.90619
88,84,13040.32255
88,85,6959.771064
88,86,7905.998547
88,87,5479.584144
88,88,
88,89,4298.157018
88,90,14554.93262
89,0,29218.36919
89,17,18144.20219
89,18,21599.10937
89,20,31518.00262
89,21,36606.69113
89,23,39787.86934
89,24,48906.15355
89,25,53875.27967
89,29,59885.92548
89,30,62284.63569
89,31,65402.28741
89,32,67033.37185
89,33,65746.18506
89,35,69869.48974
89,36,74534.03857
89,38,72768.37701
89,39,73233.2906
89,40,75795.27627
89,41,78445.08134
89,48,116296.8662
89,52,131818.7732
89,53,131387.4967
89,54,124868.4602
89,57,119056.2251
89,58,117170.0104
89,60,105882.8271
89,61,101412.4956
89,62,103046.5307
89,63,98298.51023
89,64,93479.69634
89,66,95008.363
89,67,89715.77914
89,68,82337.22608
89,69,82882.70104
89,77,41178.50698
89,82,15291.75039
89,83,17534.60448
89,84,16648.02083
89,85,10567.46935
89,86,11513.69684
89,87,9087.282433
89,88,4298.157018
89,89,
89,90,13821.26248
90,0,16011.18979
90,17,28400.97779
90,18,31855.88497
90,20,41774.77822
90,21,46863.46673
90,23,50044.64494
90,24,59162.92915
90,25,64132.05527
90,29,70142.70108
90,30,72541.41129
90,31,75659.06301
90,32,77290.14745
90,33,76002.96066
90,35,80126.26534
90,36,84790.81417
90,38,83025.15261
90,39,83490.0662
90,40,86052.05187
90,41,88701.85694
90,48,126553.6418
90,52,142075.5488
90,53,141644.2723
90,54,135125.2358
90,57,129313.0007
90,58,127426.786
90,60,116139.6027
90,61,111669.2712
90,62,113303.3063
90,63,108555.2858
90,64,103736.4719
90,66,105265.1386
90,67,99972.55474
90,68,92594.00168
90,69,93139.47664
90,77,51435.28258
90,82,25548.52599
90,83,27791.38008
90,84,26904.79643
90,85,20824.24495
90,86,21770.47244
90,87,19344.05803
90,88,14554.93262
90,89,13821.26248
90,90,
